date,title,subtitle,url,slug,audience,word_count,auth_ok,is_paywalled,error
2025-09-10,"Whitepaper, Hoy",Hoteles voco; Helados Alpura; Liverpool y Fabletics; impuestos; Juguetrón; Mastercraft en México; Osigu; Sequoia y Klarna; Five Guys; Oracle; spotlight en Ironman,https://www.whitepaper.mx/p/whitepaper-hoy-f5b,whitepaper-hoy-f5b,only_paid,1473,True,False,
2025-09-09,"Whitepaper, Hoy",Amazon y Rappi; Llyasa; casinos Cirsa; marketshare automotriz; BBVA y Sabadell; Mary Brown’s Chicken en Yucatán; Temu; padel en Miami; 1789 Capital; el 'Succession' de verdad,https://www.whitepaper.mx/p/whitepaper-hoy-98f,whitepaper-hoy-98f,only_paid,1297,True,False,
2025-09-08,"Whitepaper, Hoy","1,000 tiendas Waldo's; nuevas fábricas; OMedia; conoce a Deborah Berebichez; InDrive; Sanborns y Dax; coreanos deportados; las pérdidas de OpenAI; Raising Cane’s; startups 'descalzas'",https://www.whitepaper.mx/p/whitepaper-hoy-189,whitepaper-hoy-189,only_paid,1354,True,False,
2025-09-05,"Whitepaper, Hoy",Klar y Banorte; Whirlpool en México; hoteles Wyndham; Fibra Macquarie; visas para inversionistas; más tiendas Lululemon; ¿$1 trillón para Elon?; otro concepto de gasolineras; Cousins Maine Lobster,https://www.whitepaper.mx/p/whitepaper-hoy-7c4,whitepaper-hoy-7c4,only_paid,1528,True,False,
2025-09-04,"Whitepaper, Hoy",TV Azteca y Whitexican; OXXO Brasil; Sigma en Yucatán; siniestralidad en gastos médicos; hedge funds; logística de Alibaba; los SPVs y las startups; prisa por comprar AI; termos premium,https://www.whitepaper.mx/p/whitepaper-hoy-e20,whitepaper-hoy-e20,only_paid,1510,True,False,
2025-09-03,"Whitepaper, Hoy",Weport y Radiant Logistics; perdiendo en el mercado latino; Farmatodo; Liverpool; RLH Properties y Cabo del Sol; Santander y Openbank; Anthropic; Salesforce; pickleball; spotlight en FAT Brands,https://www.whitepaper.mx/p/whitepaper-hoy-9e4,whitepaper-hoy-9e4,only_paid,1311,True,False,
2025-09-02,"Whitepaper, Hoy",$250M para Vemo; Kapital; banca en Yucatán; Binance; Quanta Computer en NL; Mattilda; Compartamos en Perú; ‘Made in the USA’; PE en el futbol europeo; a16 y su aceleradora; el split de Kraft Heinz,https://www.whitepaper.mx/p/whitepaper-hoy-b94,whitepaper-hoy-b94,only_paid,1300,True,False,
2025-09-01,"Whitepaper, Hoy",Turistas canadienses; exportación de computadoras; La Moderna; conoce a Delice Cruz; AI en Taco Bell; Builder.ai; acciones del S&P 500; Walgreens; Cadillac eléctricos; apuestas en la NFL; podcasts,https://www.whitepaper.mx/p/whitepaper-hoy-c0b,whitepaper-hoy-c0b,only_paid,1414,True,False,
2025-08-29,"Whitepaper, Hoy",La ronda de Momento; Grupo Corporativo Papelera; ventas ANTAD; Darwin AI; Gripo Somar; BanCoppel y CIBanco; moda de lujo; BYD; Dell; Dick's; ranchos en EUA y el 'Yellowstone effect',https://www.whitepaper.mx/p/whitepaper-hoy-80b,whitepaper-hoy-80b,only_paid,1152,True,False,
2025-08-28,"Whitepaper, Hoy",Aranceles a China; Whitepaper Pulse; tractores de India; por dónde entran los visitantes; Dollarcity; seguridad social en apps de delivey/rides; stablecoins; Nvidia; Lululemon; Apple Music vs Spotify,https://www.whitepaper.mx/p/whitepaper-hoy-047,whitepaper-hoy-047,only_paid,1892,True,False,
2025-08-27,"Whitepaper, Hoy",Foxconn en México; en memoria de Ricardo Guajardo; aeropuerto de Cd Juárez; el consejo de Arca; M&A; choferes de camiones; resultados de Lego; Chipotle vía drones; Canada Goose; spotlight en Vox Media,https://www.whitepaper.mx/p/whitepaper-hoy-5e8,whitepaper-hoy-5e8,only_paid,1284,True,False,
2025-08-26,"Whitepaper, Hoy",Inversión en trenes; menos gente en maquiladoras; Yuyo; Kira; Amazon Business; video en LinkedIn; IHOP en el AIFA; chat de Spotify; micro novelas; Checo Pérez; el valor de los Labubus,https://www.whitepaper.mx/p/whitepaper-hoy-633,whitepaper-hoy-633,only_paid,1385,True,False,
2025-08-25,"Whitepaper, Hoy",MiChamba; Clevercel; Capital Tech; conoce a Tabata Gómez; McCormick; tarjetas rechazadas; Birdman; sueldos y Big Macs; marcas de café; construcción de iglesias; Dillard's; dudas de AI,https://www.whitepaper.mx/p/whitepaper-hoy-24a,whitepaper-hoy-24a,only_paid,1782,True,False,
2025-08-22,"Whitepaper, Hoy",Asadores de Canadá; equities en México; las torres moradas; estadios; Vector; Plata Card; patentes; otro dating site; chocolates de laboratorio; dividendos de Only Fans; podcasts; $300M en Aspen,https://www.whitepaper.mx/p/whitepaper-hoy-80f,whitepaper-hoy-80f,only_paid,1404,True,False,
2025-08-21,"Whitepaper, Hoy",McCormick y Hérdez; Femsa y Caffenio; los talleres de Oxxo Gas; Coca Cola Co en Jalisco; CI Banco vs Scott Bessent; Rappi y sus $100M; Hans Backhoff; Walmart; PE; Guess; el regreso de Chili's,https://www.whitepaper.mx/p/whitepaper-hoy-54f,whitepaper-hoy-54f,only_paid,1576,True,False,
2025-08-20,"Whitepaper, Hoy",Digitt; CI Banco-Multiva e Intercam-Kapital; Steel Dynamics; e-commerce de productos chinos; Incode; turismo; Target; Hertz y Amazon; mini Labubus; Canva; Foxconn; spotlight en Ooni,https://www.whitepaper.mx/p/whitepaper-hoy-fe6,whitepaper-hoy-fe6,only_paid,1482,True,False,
2025-08-19,"Whitepaper, Hoy",Boing en Tamaulipas; Vesta; marketplace de transportistas; Frubana; robots (y quienes los manejan); BlackRock y secundarias; Best Buy; Chamath y sus SPACs; Eight Sleep; cadenas de fast food,https://www.whitepaper.mx/p/whitepaper-hoy-18b,whitepaper-hoy-18b,only_paid,1174,True,False,
2025-08-18,"Whitepaper, Hoy",Comprando casas en EUA; quemacocos; Globant; exportaciones; Churrería El Moro; conoce a Vanessa Rivas; en Aguascalientes; Six Flags; Soho House; biografías por encargo; la subasta,https://www.whitepaper.mx/p/whitepaper-hoy-b2a,whitepaper-hoy-b2a,only_paid,1392,True,False,
2025-08-15,"Whitepaper, Hoy",Nu en México; Tupy; L’Oréal; seguros automotrices; se va Wrangler; inversiones de family offices; relojes; transacciones secundarias; cámaras 'vintage'; renta de ropa; update de Whitepaper,https://www.whitepaper.mx/p/whitepaper-hoy-149,whitepaper-hoy-149,only_paid,1658,True,False,
2025-08-14,"Whitepaper, Hoy",Terminal ferroviaria; camiones; ingresos del top 5%; Norte 19; Arcos Dorados; cajas de cartón; 'clippers'; supermercado a domicilio de Amazon; Birkenstock; baterías para la casa; K-Pop en México,https://www.whitepaper.mx/p/whitepaper-hoy-d6d,whitepaper-hoy-d6d,only_paid,1446,True,False,
2025-08-13,"Whitepaper, Hoy","Tiendas 3B; cartera de crédito (por empleado); Kunzapp; llegan inversiones a Coahuila (otras se van de México); Aviva; Pilates; American Eagle, Funko y Cava; Asics; menos alcohol; spotlight en Norda",https://www.whitepaper.mx/p/whitepaper-hoy-abe,whitepaper-hoy-abe,only_paid,1464,True,False,
2025-08-12,"Whitepaper, Hoy",Western Union; Citi y Banamex; Cementos Moctezuma; Stori; productos desechables y de limpieza; dmX; Sabadell y BBVA; On Running; Delta y Aeroméxico; 'cage fight at the White House'; visitas al súper,https://www.whitepaper.mx/p/whitepaper-hoy-fae,whitepaper-hoy-fae,only_paid,1474,True,False,
2025-08-11,"Whitepaper, Hoy","KOF en Brasil; 100,000 empleados; Acciona Energía; J. García López; conoce a Cintya Martínez; Trínitas; Nvidia; legacy en Stanford; carritos de golf; goldendoodles y labradoodles",https://www.whitepaper.mx/p/whitepaper-hoy-e2f,whitepaper-hoy-e2f,only_paid,1304,True,False,
2025-08-08,"Whitepaper, Hoy",Inversiones de farmacéuticas; AT&T México; movimientos clave; Finsus y Anticipa; TelevisaUnivision; AI y la creación de 'billonarios'; el segmento affluent en el turismo; trailer de The Paper,https://www.whitepaper.mx/p/whitepaper-hoy-33d,whitepaper-hoy-33d,only_paid,1325,True,False,
2025-08-07,"Whitepaper, Hoy",Remesas; Southern Copper Corporation; Kushki; Conver; importaciones de relojes; Aldi; aerolíneas y sus tarjetas; resultados NYT; perfil de Altagracia; la casa de Mountainhead,https://www.whitepaper.mx/p/whitepaper-hoy-356,whitepaper-hoy-356,only_paid,1199,True,False,
2025-08-06,"Whitepaper, Hoy",Peñoles; depósitos en CI Banco e Intercam; Cabot Corporation; aeropuerto de Morelia; Steelcase; Qdoba; AI en firmas de M&A; resultados de Uber; ESPN; lo que ganan los abogados; spotlight en Quince,https://www.whitepaper.mx/p/whitepaper-hoy-9ac,whitepaper-hoy-9ac,only_paid,1362,True,False,
2025-08-05,"Whitepaper, Hoy",Mercado Libre; baterías para EV; 500 de Andatti Gourmet; ingresos por empleado; AI y AWS; hospitales en México; Palantir; Marriott; ¿fianza para visas?; protección para CEOs; Hello Kitty,https://www.whitepaper.mx/p/whitepaper-hoy-3ec,whitepaper-hoy-3ec,only_paid,1187,True,False,
2025-08-04,"Whitepaper, Hoy",Inversión en Monato; el cambio en Walmex; 'tenure' de CEOs; Grupo TMM; conoce a Rossy Flores; Saint-Gobain y Cemix; McKinsey; Strava; 'spicy foods'; Beehiiv; ingresos de aranceles; Carvana,https://www.whitepaper.mx/p/whitepaper-hoy-94d,whitepaper-hoy-94d,only_paid,1277,True,False,
2025-08-01,"Whitepaper, Hoy",Ingreso en hogares; Cox e Iberdrola; Pilgrim’s Pride; los planes de Don Colchón; resultados de dmX; movimientos clave; Ray Dalio; múltiplo de Figma; relojes de Suiza; zippers de YKK,https://www.whitepaper.mx/p/whitepaper-hoy-915,whitepaper-hoy-915,only_paid,1148,True,False,
2025-07-31,"Whitepaper, Hoy",Tiendas en aeropuertos; resultados de BBVA; comercio exterior; Arkpack; sobre la compra de Nordstrom; paletas heladas; Shein; Ferrari y los híbridos; el deal entre el NY Times y Amazon,https://www.whitepaper.mx/p/whitepaper-hoy-e3f,whitepaper-hoy-e3f,only_paid,1081,True,False,
2025-07-30,"Whitepaper, Hoy",Nemak comprando y CIE vendiendo; aeropuerto de Aguascalientes; Altur; resultados de Fibra Inn; la central hidroeléctrica en Tibet; The Boring Company; CEOs de Gen-X; Toyota; spotlight en Surfside,https://www.whitepaper.mx/p/whitepaper-hoy-86a,whitepaper-hoy-86a,only_paid,1323,True,False,
2025-07-29,"Whitepaper, Hoy",Un trimestre de resultados mixtos; sobre Casa Lumbre; cruceros; Essilor Luxottica; Diablos Rojos; JP Morgan y Open Banking; ganadores con Figma; autos en China; todo mundo va a Japón,https://www.whitepaper.mx/p/whitepaper-hoy-169,whitepaper-hoy-169,only_paid,1817,True,False,
2025-07-28,"Whitepaper, Hoy",Farmacias Guadalajara; Movistar; Conoce a Sofía Escamilla; reportes de Grupo Posadas y Cementos Chihuahua; impuestos en Europa; Palantir; Oura; Alpha Schools; Salinas Pliego vs Astor Capital,https://www.whitepaper.mx/p/whitepaper-hoy-f65,whitepaper-hoy-f65,only_paid,1460,True,False,
2025-07-25,"Whitepaper, Hoy",Genomma Lab; Bimbo; informalidad; Hyrox; Iberdrola; agua mineral; malls en EUA; Paramount y Skydance Media; Hoka y Ugg; barras de proteína,https://www.whitepaper.mx/p/whitepaper-hoy-5a1,whitepaper-hoy-5a1,only_paid,1184,True,False,
2025-07-24,"Whitepaper, Hoy","Fibra Next y más IPO's; Cemex; Alsea; Rotoplas; José Cuervo; YouTube; Tesla; Bee; ESPN y la NFL; Lovable; buy now, pay later; LinkedIn",https://www.whitepaper.mx/p/whitepaper-hoy-6d2,whitepaper-hoy-6d2,only_paid,1124,True,False,
2025-07-23,"Whitepaper, Hoy",Sears; Televisa; América Móvil; Banorte; Volaris; Havoc; Holacasa; Oxxo en Yucatán; ZYN; bebidas saludables; meme stocks; arte; spotlight en Hims & Hers,https://www.whitepaper.mx/p/whitepaper-hoy-efd,whitepaper-hoy-efd,only_paid,1720,True,False,
2025-07-22,"Whitepaper, Hoy","OCN; Walmart en Tabasco; compras en el extranjero; Vilore Foods y Tía Lupita; motos de India; Marea Group; Fagor Ederlan; entregas por robots, aranceles, proteína",https://www.whitepaper.mx/p/whitepaper-hoy-fb4,whitepaper-hoy-fb4,only_paid,1289,True,False,
2025-07-21,"Whitepaper, Hoy",O’Reilly Autopartes; Sofipos; Amports; fondos de inversión; Conoce a: Miranda Cervantes; Oatey; Aritzia; Mundial 2026; Tote Taxi; outlets,https://www.whitepaper.mx/p/whitepaper-hoy-8a4,whitepaper-hoy-8a4,only_paid,1126,True,False,
2025-07-18,"Whitepaper, Hoy",Bimbo; En memoria: Don Roberto Servitje; créditos empresariales; Coca-Cola; Sarelly Sarelly; The Coffee; Substack; Tacos On The Street; Liquid Death; Juul; real estate en EUA; robotaxis de Uber,https://www.whitepaper.mx/p/whitepaper-hoy-5e2,whitepaper-hoy-5e2,only_paid,1378,True,False,
2025-07-17,"Whitepaper, Hoy",Walmart y Bait; Fibra Mty; Capitanes; Mango; Loads; Reina Madre; Nemak; Founders Fund; Municipal; cines; Infosel y la fiebre de las punto com,https://www.whitepaper.mx/p/whitepaper-hoy-9c4,whitepaper-hoy-9c4,only_paid,1318,True,False,
2025-07-16,"Whitepaper, Hoy",Kiosko; inversión de España en México; Kuo; multas a bancos; New Era; Cemex; Joby Aviation; Tetra Pak; Target; Spotlight en: Plunge,https://www.whitepaper.mx/p/whitepaper-hoy-3a6,whitepaper-hoy-3a6,only_paid,1285,True,False,
2025-07-15,"Whitepaper, Hoy","Nuevo CEO de Grupo Coppel; Banorte; Checkpoint Systems; la opinión de Eugenio Garza: Llenando formularios; tomates; M&A; Amancio Ortega; Bitcoin; data centers de Meta; ""Superfakes""",https://www.whitepaper.mx/p/whitepaper-hoy-49a,whitepaper-hoy-49a,only_paid,1371,True,False,
2025-07-14,"Whitepaper, Hoy",Waldo's; futbol; aranceles; conoce a: Karen Goldberg; Fuchs; minería; autos eléctricos; Pérez-Llorca; MBS's online; Kraft Heinz; Netflix y YouTube; tiendas departamentales; precio de los foros,https://www.whitepaper.mx/p/whitepaper-hoy-c61,whitepaper-hoy-c61,only_paid,1194,True,False,
2025-07-11,"Whitepaper, Hoy",Pinfra; Franke; Vista Energy; AI en Latinoamérica; telepeaje; contenedores de China; fibra óptica; Varda; Converse; subastas; Also Inc.; retailers en EUA,https://www.whitepaper.mx/p/whitepaper-hoy-bb9,whitepaper-hoy-bb9,only_paid,1363,True,False,
2025-07-10,"Whitepaper, Hoy",En San Luis Potosí; The Cheesecake Factory; CAT de tarjetas de crédito; bancos; modernizando sistemas para restaurantes; criptomonedas; medicamentos; Ferrero y WK Kellogg; private equity; Dexit,https://www.whitepaper.mx/p/whitepaper-hoy-380,whitepaper-hoy-380,only_paid,1396,True,False,
2025-07-09,"Whitepaper, Hoy",Autobuses premium; exportaciones de vehículos; Bridgefy; aranceles a los tomates; parques industriales; productos que van y vienen de Nueva Zelanda; Youth Sports; matcha; spotlight en Figma,https://www.whitepaper.mx/p/whitepaper-hoy-a29,whitepaper-hoy-a29,only_paid,1319,True,False,
2025-07-08,"Whitepaper, Hoy",Aura Minerals en Zacatecas; aranceles y fábricas en MTY; footprint de Femsa; Tulum Energy y Ternium; centros de envío de Amazon; Arca en Chihuahua; Unilever y sus influencers; Macan eléctrica,https://www.whitepaper.mx/p/whitepaper-hoy-1be,whitepaper-hoy-1be,only_paid,1219,True,False,
2025-07-07,"Whitepaper, Hoy",$6 millones para Plenna; acomodando los fideicomisos; Baja Ferries; Murano; L’Oréal; conoce a Luz Consuelo Garza; movimientos clave; crece Dallas; tendencias industria alimenticia; Michelob Ultra,https://www.whitepaper.mx/p/whitepaper-hoy-e11,whitepaper-hoy-e11,only_paid,1458,True,False,
2025-07-04,"Whitepaper, Hoy",Inversiones de farmacéuticas; 1Fit en Malasia; OrderEAT; Nivea/Eucerin; Jane Street en India; Visas H-2A; chatbots que te buscan; Kevlar y Nomex; market cap Nvidia; Chuck's Arcades; sobre Oasis,https://www.whitepaper.mx/p/whitepaper-hoy-91f,whitepaper-hoy-91f,only_paid,1215,True,False,
2025-07-03,"Whitepaper, Hoy",Autopartes; City Market Café; más tarjetas de crédito; Indian Motorcycle; ventas de autos en México; Powerwall y Megapack; jets Embraer; BYD en Brasil; Moove; Ferrari y Hermès,https://www.whitepaper.mx/p/whitepaper-hoy-9d6,whitepaper-hoy-9d6,only_paid,1294,True,False,
2025-07-02,"Whitepaper, Hoy",Fabricando en Nuevo León; Traxión compra y vende Solistica; DEACERO; choferes y su inglés; Del Monte Foods; Wingstop; Vector en EUA; Netflix y Spotify; programadores; spotlight en Beretta,https://www.whitepaper.mx/p/whitepaper-hoy-011,whitepaper-hoy-011,only_paid,1204,True,False,
2025-07-01,"Whitepaper, Hoy",Giant Motors en Hidalgo; la ronda de Klar; exportaciones; la planta de metanol; robots de Amazon; Intercam en EUA; Piaggio Avanti; sueldos CTOs y CIOs; el family office de Mariasun,https://www.whitepaper.mx/p/whitepaper-hoy-dfa,whitepaper-hoy-dfa,only_paid,1358,True,False,
2025-06-30,"Whitepaper, Hoy",Playa Hotels & Resorts y Rodina; fideicomisos en CI Banco; el consejo de Grupo México; Plata; conoce a Diana Frances; Tapi; transacciones de M&A; Dubai Chocolate; ahorros de Gen-Z,https://www.whitepaper.mx/p/whitepaper-hoy-ab0,whitepaper-hoy-ab0,only_paid,1178,True,False,
2025-06-27,"Whitepaper, Hoy",Intervenidos; más 'dollar stores'; plantas de International Paper; empresas de más de 10 empleados; Atomic Kitchen; Inmedi-k; Nike; Travis Kalanick; todo mundo quiere estar la TV,https://www.whitepaper.mx/p/whitepaper-hoy-dfb,whitepaper-hoy-dfb,only_paid,976,True,False,
2025-06-26,"Whitepaper, Hoy",Un tema delicado; seguros de gastos médicos; Legendary Vacation Club; Dimanor; Holcim México; ‘Experimental Run Rate’; same-day delivery; product placement; quienes pagan para informarse,https://www.whitepaper.mx/p/whitepaper-hoy-b28,whitepaper-hoy-b28,only_paid,1231,True,False,
2025-06-25,"Whitepaper, Hoy",Sigma post inundaciones; Pabellón Zibatá; las ventas de los retailers; Tiendanube; Ivan Espinosa; dark stores; OpenAI vs Office; Polymarket; 'AI Slop'; OnlyFans; spotlight en Tracy Anderson,https://www.whitepaper.mx/p/whitepaper-hoy-6e2,whitepaper-hoy-6e2,only_paid,1124,True,False,
2025-06-24,"Whitepaper, Hoy",Fresnillo; Nadro y sus smart glasses; SL MEX en San Luis; 100 años de Ford en México; consejeros Walmex; Faltan obreros y técnicos (pero sobran CVs); Revolut; formación de atletas,https://www.whitepaper.mx/p/whitepaper-hoy-a0d,whitepaper-hoy-a0d,only_paid,1850,True,False,
2025-06-23,"Whitepaper, Hoy",Nuevas fábricas en Jalisco y en MTY; precios post pandemia; Honda y Toyota; Wander Cabins; tequila en España; conoce a Dolores Fernández; vestidos de novia; NetJets; familias europeas; ático en Madrid,https://www.whitepaper.mx/p/whitepaper-hoy-404,whitepaper-hoy-404,only_paid,1600,True,False,
2025-06-20,"Whitepaper, Hoy",Fox y Caliente TV; el crecimiento de Tresguerras; Pemex vs Petrobras; Multiva; matcha y adolescentes; autos de China en Europa; $1 trillón en Arizona; Accenture; millonarios en el mundo,https://www.whitepaper.mx/p/whitepaper-hoy-aef,whitepaper-hoy-aef,only_paid,1186,True,False,
2025-06-19,"Whitepaper, Hoy",Cinco años de WP; casas de empeño; publicidad digital; Fibra Next; CMPC; Cuerno en NYC; Krispy Kreme; Dufry; dos trabajos; Liquid Death; 100 hijos; Lakers; inversionistas inmunes,https://www.whitepaper.mx/p/whitepaper-hoy-dbb,whitepaper-hoy-dbb,only_paid,1288,True,False,
2025-06-18,"Whitepaper, Hoy","Venta en México de ADT; el ""corredor autónomo"" entre Laredo y MTY; Nelo; el IFT, Telcel y Oxxo; la internacionalización de Bimbo; Jabil; movimientos clave; Crumbl; spotlight en Vineyard Vines",https://www.whitepaper.mx/p/whitepaper-hoy-e0c,whitepaper-hoy-e0c,only_paid,1289,True,False,
2025-06-17,"Whitepaper, Hoy",Grupo Posadas; resultados de Nazca; uniones de crédito; SuKarne; intercambio comercial; taquerías de EUA; Trump Card; el Ferrari eléctrico; streaming vs cable,https://www.whitepaper.mx/p/whitepaper-hoy-d2f,whitepaper-hoy-d2f,only_paid,1173,True,False,
2025-06-16,"Whitepaper, Hoy",Las carreteras de Grupo México; sobre Fermaca; ingresos de aranceles; Key Química; Grupo Walworth; CAME; tequilas; conoce a Tamara Caballero; ilegales en EUA; Garmin; traders; la influencer de 11 años,https://www.whitepaper.mx/p/whitepaper-hoy-697,whitepaper-hoy-697,only_paid,1126,True,False,
2025-06-13,"Whitepaper, Hoy",Pringles en Querétaro y autopartes en Aguascalientes; Ollamani; Airbnb y el Mundial; Demo Day; el fondo soberano de Noruega; Scale AI y Meter; el IPO de JBS; maratón de Chicago,https://www.whitepaper.mx/p/whitepaper-hoy-bd9,whitepaper-hoy-bd9,only_paid,1128,True,False,
2025-06-12,"Whitepaper, Hoy",Inversiones (incluyendo Heineken); Grupo México Transportes; Dunkin en NL; Royal Caribbean; Bimbo; empresarios con podcasts; consumo de hispanos; clubes de golf; pollo; cigarros en series y películas,https://www.whitepaper.mx/p/whitepaper-hoy-135,whitepaper-hoy-135,only_paid,1150,True,False,
2025-06-11,"Whitepaper, Hoy","Mascotas: Petco, Farmacias del Ahorro y Similares; Miguel Quintana Pali y Xcaret; resultados de Jaguar Land Rover; BYD y Liverpool; impacto de YouTube; Nerds; Live Nation; La Perla; spotlight en IMAX",https://www.whitepaper.mx/p/whitepaper-hoy-f68,whitepaper-hoy-f68,only_paid,1113,True,False,
2025-06-10,"Whitepaper, Hoy",ADO; Kapital Bank y Xepelin; transformadores y medidores chinos; Michelin; vuelos a Europa; Hampton Inn; Winkelmann Powertrain México; Kindle y Goodreads; Agnelli; 'loner economy',https://www.whitepaper.mx/p/whitepaper-hoy-218,whitepaper-hoy-218,only_paid,1251,True,False,
2025-06-09,"Whitepaper, Hoy",Arca y sus vending machines; el rediseño de Coppel; Grupo Nós; Monkey Papas; Conoce a Paulina Ponce de León; movimientos clave; luxury travel; UnitedHealth en LATAM; la casa de Mountainhead,https://www.whitepaper.mx/p/whitepaper-hoy-278,whitepaper-hoy-278,only_paid,1397,True,False,
2025-06-06,"Whitepaper, Hoy","Aguacates y aranceles; Crabi, Lounn y Simetrik; Grupo Radio Centro; Naturgy; Foxconn en Houston; Stanley; acciones de Lululemon, Brown-Forman y Vail Resorts (y short sellers en Tesla); Costco",https://www.whitepaper.mx/p/whitepaper-hoy-a93,whitepaper-hoy-a93,only_paid,1098,True,False,
2025-06-05,"Whitepaper, Hoy",El CEO de Heineken; huevos de El Calvario; Humanscale en Sonora; Tire Direct y Sailun; Prima; 'superfans'; cosméticos de Corea; Kimberly-Clark; Uber para adultos mayores; estudiantes extranjeros,https://www.whitepaper.mx/p/whitepaper-hoy-7ba,whitepaper-hoy-7ba,only_paid,1194,True,False,
2025-06-04,"Whitepaper, Hoy","Tiendas de dólar; Tycoon y Fillip; tableros electrónicos; Volaris y Hainan Airlines; Belvo; ‘Pay now, buy later’; la película de OpenAI; talleres en EUA; Steph Curry; spotlight en 7 Brew",https://www.whitepaper.mx/p/whitepaper-hoy-c56,whitepaper-hoy-c56,only_paid,1182,True,False,
2025-06-03,"Whitepaper, Hoy",Tiendas Neto; inversión de Japón; el petrolero; invirtiendo en adolescentes; remesas; Reliv y Hospisoft; los negocios de los Murdoch; Waymo; Dave’s Hot Chicken; Sequoia y Mubi; oficinas en EUA,https://www.whitepaper.mx/p/whitepaper-hoy-9ff,whitepaper-hoy-9ff,only_paid,1186,True,False,
2025-06-02,"Whitepaper, Hoy",Natura en México; Préstamo Feliz; J.B. Hunt; conoce a Ana Paula Niembro; movimientos clave; resultados de STP; Alpek; sueldos de CEOs; IPOs de startups; Texas Roadhouse y Bubba’s 33,https://www.whitepaper.mx/p/whitepaper-hoy-3ad,whitepaper-hoy-3ad,only_paid,1378,True,False,
2025-05-30,"Whitepaper, Hoy",Chedraui y H-E-B; Índice Global Latam Multilatinas; SWBC en Monterrey; Beyond Wealth; John Deere y los aranceles; Business Insider; cerveza sin alcohol; de dónde vienen los CEOs,https://www.whitepaper.mx/p/whitepaper-hoy-7b5,whitepaper-hoy-7b5,only_paid,1234,True,False,
2025-05-29,"Whitepaper, Hoy",La nueva planta de Frisa; el consejero en Autozone; las que más pagaron dividendos; inversiones europeas; acceso a crédito; caos de los aranceles; Palla; lotes en Aspen; tiendas de Meta; baños Toto,https://www.whitepaper.mx/p/whitepaper-hoy-ebc,whitepaper-hoy-ebc,only_paid,1149,True,False,
2025-05-28,"Whitepaper, Hoy","Acciones en México; 'TACO trade'; viene Firehouse; la evolución de Fibra MTY; la ronda de Medsi; $100,000 millones de BBVA; motores V8; planes de Nissan; spotlight en Seres/Aito",https://www.whitepaper.mx/p/whitepaper-hoy-4ac,whitepaper-hoy-4ac,only_paid,1025,True,False,
2025-05-27,"Whitepaper, Hoy",Iconn y Shell; carga en el AIFA; el crecimiento de Bosch en México; microcréditos de Tala; el reto de DPI; resultados Temu; costo del iPhone; campañas de Nespresso; Bimbo en Revisionist History,https://www.whitepaper.mx/p/whitepaper-hoy-921,whitepaper-hoy-921,only_paid,1690,True,False,
2025-05-26,"Whitepaper, Hoy",Productos de belleza; camiones; Miniso; conoce a Renata Arvizu; Tetra Pak; plataformas de streaming; JP Morgan; unicornios subsidiados; precios de BYD; autismo en EUA,https://www.whitepaper.mx/p/whitepaper-hoy-cbf,whitepaper-hoy-cbf,only_paid,1086,True,False,
2025-05-23,"Whitepaper, Hoy",Crece Codere en México; IED; movimientos clave; las nuevas tiendas de Williams-Sonoma; Simón Borrero; regresan las amenazas de Trump; OnlyFans; The North Face; sobre el drama en Harvard,https://www.whitepaper.mx/p/whitepaper-hoy-492,whitepaper-hoy-492,only_paid,1406,True,False,
2025-05-22,"Whitepaper, Hoy","El cambio en MELI; Cementos Fortaleza; Nu y Oxxo; 12 jets; una charla con Emilio Romano Mussali; Camino Partners; Strava, Arc'teryx y Canada Goose; Sam Altman y Jony Ive",https://www.whitepaper.mx/p/whitepaper-hoy-bf2,whitepaper-hoy-bf2,only_paid,1288,True,False,
2025-05-21,"Whitepaper, Hoy","Alpura, Roche, Mapfre y Auna; el consejo de ASUR; Cometa y datos de colegios; la controversia de Perrier; cascos de F1; Lilo & Stitch; Dockers; vendiendo startups; spotlight en Ghia",https://www.whitepaper.mx/p/whitepaper-hoy-5a7,whitepaper-hoy-5a7,only_paid,1235,True,False,
2025-05-20,"Whitepaper, Hoy",Acciones de Heineken; VC en LATAM; leche en Aguascalientes; Blooms; KPIs de la banca; JP Morgan en México; el 747 de Trump; CFO de Tesla; billonarios en Suecia; visitas a museos,https://www.whitepaper.mx/p/whitepaper-hoy-096,whitepaper-hoy-096,only_paid,1177,True,False,
